yt_id,path_to_wav,label,class
UprKkCay3UM,UprKkCay3UM_rural.wav,rural,1.0
pmqNgIQxnj0,pmqNgIQxnj0_rural.wav,rural,1.0
K9pZbXSOss0,K9pZbXSOss0_urban.wav,urban,0.0
DBoqJ5Efz5o,DBoqJ5Efz5o_rural.wav,rural,1.0
H2532mGPBu0,H2532mGPBu0_urban.wav,urban,0.0
pem_RakamNE,pem_RakamNE_rural.wav,rural,1.0
NidjNdPtMn8,NidjNdPtMn8_urban.wav,urban,0.0
CsYokiw-er8,CsYokiw-er8_urban.wav,urban,0.0
nPaJU40goQw,nPaJU40goQw_urban.wav,urban,0.0
3BTTvj5U8I8,3BTTvj5U8I8_urban.wav,urban,0.0
pZvgBoy3GGY,pZvgBoy3GGY_rural.wav,rural,1.0
XIk6UracVPA,XIk6UracVPA_urban.wav,urban,0.0
JJxpmD_4uXs,JJxpmD_4uXs_rural.wav,rural,1.0
ItxKf2UVZfU,ItxKf2UVZfU_rural.wav,rural,1.0
pZGry6T7GPk,pZGry6T7GPk_urban.wav,urban,0.0
jp1FmJJ1DpM,jp1FmJJ1DpM_rural.wav,rural,1.0
k0islXgf06c,k0islXgf06c_rural.wav,rural,1.0
z1yh3FeM8jw,z1yh3FeM8jw_urban.wav,urban,0.0
Ynhq7LDY0xw,Ynhq7LDY0xw_rural.wav,rural,1.0
-n71904pyQo,-n71904pyQo_rural.wav,rural,1.0
S3tvesTFrTg,S3tvesTFrTg_rural.wav,rural,1.0
8RLiBLZbvdk,8RLiBLZbvdk_rural.wav,rural,1.0
l3anHjb9gSw,l3anHjb9gSw_urban.wav,urban,0.0
EICuIrxFFp0,EICuIrxFFp0_rural.wav,rural,1.0
279ZzdAqeXA,279ZzdAqeXA_urban.wav,urban,0.0
qGnjjfSv1ws,qGnjjfSv1ws_rural.wav,rural,1.0
OlLO50LrHHo,OlLO50LrHHo_urban.wav,urban,0.0
I4O4wplJ5l8,I4O4wplJ5l8_urban.wav,urban,0.0
rEUyPIgB4kg,rEUyPIgB4kg_rural.wav,rural,1.0
AQvJBENyvis,AQvJBENyvis_rural.wav,rural,1.0
FjL72AfjZwA,FjL72AfjZwA_urban.wav,urban,0.0
w_-gJzXVKJE,w_-gJzXVKJE_urban.wav,urban,0.0
7BRg7alFMHU,7BRg7alFMHU_urban.wav,urban,0.0
vFrtHWCQ7ms,vFrtHWCQ7ms_rural.wav,rural,1.0
REJnD7cwIxM,REJnD7cwIxM_rural.wav,rural,1.0
WsKW1f0jHIM,WsKW1f0jHIM_urban.wav,urban,0.0
nUyBCSQz-RU,nUyBCSQz-RU_rural.wav,rural,1.0
WpeBE2Z-p2A,WpeBE2Z-p2A_urban.wav,urban,0.0
MxjT19YwzTs,MxjT19YwzTs_rural.wav,rural,1.0
DYdenorbixo,DYdenorbixo_urban.wav,urban,0.0
mI1u81n72YE,mI1u81n72YE_rural.wav,rural,1.0
kFyeolcod5w,kFyeolcod5w_rural.wav,rural,1.0
p7iGt_jBOmE,p7iGt_jBOmE_rural.wav,rural,1.0
sR7JmYuz9Qk,sR7JmYuz9Qk_rural.wav,rural,1.0
emLWhcoz48E,emLWhcoz48E_urban.wav,urban,0.0
OPuOJxFr9Ns,OPuOJxFr9Ns_urban.wav,urban,0.0
-cYm4e828ec,-cYm4e828ec_rural.wav,rural,1.0
JYTIsiLbNZQ,JYTIsiLbNZQ_urban.wav,urban,0.0
9hDZbJmudKA,9hDZbJmudKA_urban.wav,urban,0.0
iSGm-FVwA9c,iSGm-FVwA9c_rural.wav,rural,1.0
nohr83NS6tg,nohr83NS6tg_urban.wav,urban,0.0
DgvTcnjpAew,DgvTcnjpAew_urban.wav,urban,0.0
4pJWNsLCDqw,4pJWNsLCDqw_rural.wav,rural,1.0
k9Xa3kbV1QE,k9Xa3kbV1QE_rural.wav,rural,1.0
QybeMSRLizw,QybeMSRLizw_rural.wav,rural,1.0
LI2t6bu0sgY,LI2t6bu0sgY_rural.wav,rural,1.0
h99hxCChoKI,h99hxCChoKI_rural.wav,rural,1.0
rzx_Ua0Z2ws,rzx_Ua0Z2ws_urban.wav,urban,0.0
yAixGD0yHlE,yAixGD0yHlE_rural.wav,rural,1.0
6n8SnOii_dM,6n8SnOii_dM_rural.wav,rural,1.0
1baytYmpcTA,1baytYmpcTA_urban.wav,urban,0.0
eD3Q5hRt6y0,eD3Q5hRt6y0_urban.wav,urban,0.0
XGhQ12aAzu0,XGhQ12aAzu0_urban.wav,urban,0.0
JrcvUxPjZHs,JrcvUxPjZHs_urban.wav,urban,0.0
ZHX_BNx1B9A,ZHX_BNx1B9A_rural.wav,rural,1.0
ynF7-5khcCw,ynF7-5khcCw_urban.wav,urban,0.0
F_ClzvtznR4,F_ClzvtznR4_urban.wav,urban,0.0
OkzqCnQuwGY,OkzqCnQuwGY_rural.wav,rural,1.0
7QBuCUxZ6hU,7QBuCUxZ6hU_urban.wav,urban,0.0
R8V9JskuqXg,R8V9JskuqXg_rural.wav,rural,1.0
8DEORLoEcY4,8DEORLoEcY4_rural.wav,rural,1.0
lf3FEERcQPI,lf3FEERcQPI_urban.wav,urban,0.0
2SbLn_IU-GA,2SbLn_IU-GA_rural.wav,rural,1.0
zAZRlMiRUH4,zAZRlMiRUH4_urban.wav,urban,0.0
Hrepj5pmEi4,Hrepj5pmEi4_rural.wav,rural,1.0
iDRZg4yHYmo,iDRZg4yHYmo_urban.wav,urban,0.0
D-I9Il133wM,D-I9Il133wM_urban.wav,urban,0.0
_Kzr-tuN6zo,_Kzr-tuN6zo_rural.wav,rural,1.0
A8SZx8GSrt8,A8SZx8GSrt8_urban.wav,urban,0.0
Fq33G_u9zDw,Fq33G_u9zDw_urban.wav,urban,0.0
M5zYPar7slU,M5zYPar7slU_rural.wav,rural,1.0
i4IWHoTlVY0,i4IWHoTlVY0_urban.wav,urban,0.0
JBJBkjcMsRc,JBJBkjcMsRc_urban.wav,urban,0.0
XG6jbGP7-z4,XG6jbGP7-z4_urban.wav,urban,0.0
yZOFwlkAzuY,yZOFwlkAzuY_urban.wav,urban,0.0
Ec6zQaUHYE0,Ec6zQaUHYE0_rural.wav,rural,1.0
So4FiDZY14o,So4FiDZY14o_urban.wav,urban,0.0
0IIqViE1iQ4,0IIqViE1iQ4_urban.wav,urban,0.0
o0yb-bQZeIo,o0yb-bQZeIo_rural.wav,rural,1.0
3ek_TD_ZAWA,3ek_TD_ZAWA_urban.wav,urban,0.0
MtVpxCqKp9g,MtVpxCqKp9g_urban.wav,urban,0.0
8ZREw82LZ4w,8ZREw82LZ4w_urban.wav,urban,0.0
Mj1P47LZOiU,Mj1P47LZOiU_rural.wav,rural,1.0
CyNuFDW8tiU,CyNuFDW8tiU_rural.wav,rural,1.0
ehJzhqzJ7Bc,ehJzhqzJ7Bc_rural.wav,rural,1.0
Li4NlxCKiIM,Li4NlxCKiIM_urban.wav,urban,0.0
DAeG2h9hgbw,DAeG2h9hgbw_rural.wav,rural,1.0
7yWxqxcmsxY,7yWxqxcmsxY_rural.wav,rural,1.0
L3Yt3x_lklY,L3Yt3x_lklY_rural.wav,rural,1.0
9-bKf8sJrPQ,9-bKf8sJrPQ_rural.wav,rural,1.0
JEPa7X-1yGM,JEPa7X-1yGM_rural.wav,rural,1.0
wTUYXdUZuBw,wTUYXdUZuBw_urban.wav,urban,0.0
J-klHtv7kkM,J-klHtv7kkM_urban.wav,urban,0.0
5CjOCVzkmMI,5CjOCVzkmMI_rural.wav,rural,1.0
zO9xRJt04rg,zO9xRJt04rg_urban.wav,urban,0.0
pbt2iaFuM8w,pbt2iaFuM8w_rural.wav,rural,1.0
Pox6riz7ZrY,Pox6riz7ZrY_rural.wav,rural,1.0
uu8kzOlKaMQ,uu8kzOlKaMQ_urban.wav,urban,0.0
PbXgC2r8rpc,PbXgC2r8rpc_urban.wav,urban,0.0
h--HGpkywe0,h--HGpkywe0_urban.wav,urban,0.0
h1DVOQBcJ0c,h1DVOQBcJ0c_rural.wav,rural,1.0
4GfzbtOQkJA,4GfzbtOQkJA_urban.wav,urban,0.0
xe26dApsQc8,xe26dApsQc8_rural.wav,rural,1.0
NskqLgTcN68,NskqLgTcN68_rural.wav,rural,1.0
CaDAR8GWh6g,CaDAR8GWh6g_urban.wav,urban,0.0
j8nYcgDYqbo,j8nYcgDYqbo_rural.wav,rural,1.0
LbdVdR51oN4,LbdVdR51oN4_urban.wav,urban,0.0
3o574ERRMGA,3o574ERRMGA_rural.wav,rural,1.0
ypkXlHA4FCY,ypkXlHA4FCY_rural.wav,rural,1.0
9Vs3Hr_rgU8,9Vs3Hr_rgU8_urban.wav,urban,0.0
4NnxzOL8C6E,4NnxzOL8C6E_rural.wav,rural,1.0
N0ydc-9J5PQ,N0ydc-9J5PQ_urban.wav,urban,0.0
8lAXfzVcJAg,8lAXfzVcJAg_rural.wav,rural,1.0
cahGmTID8IU,cahGmTID8IU_urban.wav,urban,0.0
CvVl6_E6jmM,CvVl6_E6jmM_urban.wav,urban,0.0
nuhCqPPWgc0,nuhCqPPWgc0_rural.wav,rural,1.0
jodo-Cg4K24,jodo-Cg4K24_urban.wav,urban,0.0
GYsU19vji2w,GYsU19vji2w_urban.wav,urban,0.0
qHzvv2pmQGE,qHzvv2pmQGE_urban.wav,urban,0.0
IQ0ofEIewno,IQ0ofEIewno_rural.wav,rural,1.0
kxFxdr88CPA,kxFxdr88CPA_rural.wav,rural,1.0
tVreBTc8Lr4,tVreBTc8Lr4_rural.wav,rural,1.0
KW3p4Szt3AI,KW3p4Szt3AI_rural.wav,rural,1.0
prNvgvkLCyk,prNvgvkLCyk_urban.wav,urban,0.0
1RRXH9ki9To,1RRXH9ki9To_urban.wav,urban,0.0
GC-tZSl31M8,GC-tZSl31M8_urban.wav,urban,0.0
gqzfZPg2g48,gqzfZPg2g48_urban.wav,urban,0.0
jt2TuQaJaKU,jt2TuQaJaKU_urban.wav,urban,0.0
2c6nVvFoZmI,2c6nVvFoZmI_urban.wav,urban,0.0
PnuJExKEKQs,PnuJExKEKQs_urban.wav,urban,0.0
4p1iFnRZ4nA,4p1iFnRZ4nA_urban.wav,urban,0.0
rCCC4MQTkAs,rCCC4MQTkAs_rural.wav,rural,1.0
XzJ4IA1zfBQ,XzJ4IA1zfBQ_urban.wav,urban,0.0
yJke6-A0_M4,yJke6-A0_M4_rural.wav,rural,1.0
-vFWbhueCb4,-vFWbhueCb4_urban.wav,urban,0.0
jgEEEch7qTM,jgEEEch7qTM_rural.wav,rural,1.0
Scz-SUI5t3E,Scz-SUI5t3E_rural.wav,rural,1.0
N3pJCWLfGr4,N3pJCWLfGr4_rural.wav,rural,1.0
zZtzfw9eS50,zZtzfw9eS50_rural.wav,rural,1.0
kFi_DxzWGTE,kFi_DxzWGTE_rural.wav,rural,1.0
GZfCZVhcOCA,GZfCZVhcOCA_urban.wav,urban,0.0
ADK-UiuMTHU,ADK-UiuMTHU_urban.wav,urban,0.0
HFLp66p1MWE,HFLp66p1MWE_urban.wav,urban,0.0
Eb64yzQPv8M,Eb64yzQPv8M_urban.wav,urban,0.0
TuaUG4ysFE0,TuaUG4ysFE0_rural.wav,rural,1.0
rlb8bepJ-GI,rlb8bepJ-GI_urban.wav,urban,0.0
yPNpfgmuX6w,yPNpfgmuX6w_urban.wav,urban,0.0
jt0CNxNJOhw,jt0CNxNJOhw_urban.wav,urban,0.0
cFCR-8OJFoc,cFCR-8OJFoc_urban.wav,urban,0.0
6JnH15tiey0,6JnH15tiey0_rural.wav,rural,1.0
2bYZrxxTGxg,2bYZrxxTGxg_urban.wav,urban,0.0
f6ptzeeRtoI,f6ptzeeRtoI_rural.wav,rural,1.0
GvWDWNyOCAg,GvWDWNyOCAg_urban.wav,urban,0.0
y3hW_KXhpxg,y3hW_KXhpxg_urban.wav,urban,0.0
4cOk-WtdqlU,4cOk-WtdqlU_urban.wav,urban,0.0
e0gsC7y8vvI,e0gsC7y8vvI_urban.wav,urban,0.0
iO8LvD3Pu-4,iO8LvD3Pu-4_rural.wav,rural,1.0
-7PJu-O77B0,-7PJu-O77B0_rural.wav,rural,1.0
-JLjElBWHOQ,-JLjElBWHOQ_rural.wav,rural,1.0
tppyHu0kiec,tppyHu0kiec_rural.wav,rural,1.0
IoNgh2fnDy8,IoNgh2fnDy8_rural.wav,rural,1.0
Qv-6CgPwgm0,Qv-6CgPwgm0_urban.wav,urban,0.0
TUSeJc2uEwQ,TUSeJc2uEwQ_urban.wav,urban,0.0
rF_U52sQZ4Q,rF_U52sQZ4Q_urban.wav,urban,0.0
GLDXwEtm30E,GLDXwEtm30E_rural.wav,rural,1.0
p_KHjD3_GwI,p_KHjD3_GwI_rural.wav,rural,1.0
PM210WKUz1M,PM210WKUz1M_rural.wav,rural,1.0
QtM8JSplSkk,QtM8JSplSkk_urban.wav,urban,0.0
ZyiEZuO1jbE,ZyiEZuO1jbE_rural.wav,rural,1.0
fGNQ26PRjio,fGNQ26PRjio_rural.wav,rural,1.0
vFlC0C16ETQ,vFlC0C16ETQ_urban.wav,urban,0.0
fFN_2i_1vc4,fFN_2i_1vc4_urban.wav,urban,0.0
x6D88GP3rhU,x6D88GP3rhU_urban.wav,urban,0.0
MjYiD0m-slk,MjYiD0m-slk_urban.wav,urban,0.0
B9zJO3B2Mcg,B9zJO3B2Mcg_rural.wav,rural,1.0
pZ1kSXF6Qx0,pZ1kSXF6Qx0_rural.wav,rural,1.0
32uO0CkUBKw,32uO0CkUBKw_urban.wav,urban,0.0
1I9XicZH-pQ,1I9XicZH-pQ_rural.wav,rural,1.0
ejcqnxq_C3c,ejcqnxq_C3c_urban.wav,urban,0.0
6jfplH_bVVw,6jfplH_bVVw_urban.wav,urban,0.0
h7j8qai4TSc,h7j8qai4TSc_rural.wav,rural,1.0
TwDn3u4yZh0,TwDn3u4yZh0_urban.wav,urban,0.0
YH6GUZT3ESs,YH6GUZT3ESs_urban.wav,urban,0.0
7Quv4eUr8CE,7Quv4eUr8CE_rural.wav,rural,1.0
uS1trdc1KmQ,uS1trdc1KmQ_rural.wav,rural,1.0
vp7E4i1C7Vg,vp7E4i1C7Vg_urban.wav,urban,0.0
-VfeGc5SOhI,-VfeGc5SOhI_rural.wav,rural,1.0
7cxzSFBzpWI,7cxzSFBzpWI_urban.wav,urban,0.0
njlwGTc7Hus,njlwGTc7Hus_rural.wav,rural,1.0
Bw2MqdxOdbM,Bw2MqdxOdbM_rural.wav,rural,1.0
2DqRTDU_i1s,2DqRTDU_i1s_urban.wav,urban,0.0
glbSks_OVWE,glbSks_OVWE_rural.wav,rural,1.0
HsQBuoLam78,HsQBuoLam78_urban.wav,urban,0.0
fmXn5gEMZP8,fmXn5gEMZP8_urban.wav,urban,0.0
GNfAZOOKJDk,GNfAZOOKJDk_urban.wav,urban,0.0
mcKFipIwRes,mcKFipIwRes_rural.wav,rural,1.0
xeUI8vPkUqI,xeUI8vPkUqI_rural.wav,rural,1.0
CHgVex-R1C8,CHgVex-R1C8_urban.wav,urban,0.0
axIENqrSqLQ,axIENqrSqLQ_rural.wav,rural,1.0
kR8R0znIvFM,kR8R0znIvFM_urban.wav,urban,0.0
TRLho5yQXdA,TRLho5yQXdA_rural.wav,rural,1.0
hzMvQB_ZiG4,hzMvQB_ZiG4_rural.wav,rural,1.0
ypp09vU5KiI,ypp09vU5KiI_urban.wav,urban,0.0
T3hpRNeizu8,T3hpRNeizu8_urban.wav,urban,0.0
XDGmGpfvScU,XDGmGpfvScU_rural.wav,rural,1.0
VEV-F2fVzJs,VEV-F2fVzJs_rural.wav,rural,1.0
n8Z96oV6Mrg,n8Z96oV6Mrg_urban.wav,urban,0.0
qsmUay53klg,qsmUay53klg_rural.wav,rural,1.0
cQgV51WW7M0,cQgV51WW7M0_rural.wav,rural,1.0
iA1dXyMNIu4,iA1dXyMNIu4_rural.wav,rural,1.0
WthCknSLR94,WthCknSLR94_rural.wav,rural,1.0
nBnv1pPEvko,nBnv1pPEvko_urban.wav,urban,0.0
Sow_nGapNDQ,Sow_nGapNDQ_urban.wav,urban,0.0
xz0Mv4fYSEY,xz0Mv4fYSEY_urban.wav,urban,0.0
eXghKHHzlXQ,eXghKHHzlXQ_rural.wav,rural,1.0
npf3oja1ALw,npf3oja1ALw_rural.wav,rural,1.0
mwMeTYXGVdM,mwMeTYXGVdM_rural.wav,rural,1.0
eeCHDQT33OQ,eeCHDQT33OQ_rural.wav,rural,1.0
OgcybJuWZXE,OgcybJuWZXE_urban.wav,urban,0.0
Tyd9tUwmi9c,Tyd9tUwmi9c_rural.wav,rural,1.0
KXAtqguFqtg,KXAtqguFqtg_rural.wav,rural,1.0
R71e4whrZAg,R71e4whrZAg_rural.wav,rural,1.0
EUdxzGF9KsY,EUdxzGF9KsY_urban.wav,urban,0.0
OCM2tf22oL4,OCM2tf22oL4_urban.wav,urban,0.0
zPEKCoC_TQc,zPEKCoC_TQc_rural.wav,rural,1.0
v9iSvRwcE0E,v9iSvRwcE0E_urban.wav,urban,0.0
jbUXmv537X4,jbUXmv537X4_rural.wav,rural,1.0
VW2MndvltDU,VW2MndvltDU_urban.wav,urban,0.0
mvzebR8yoNU,mvzebR8yoNU_rural.wav,rural,1.0
HPH70hNYcKc,HPH70hNYcKc_rural.wav,rural,1.0
PSONtZ79GOY,PSONtZ79GOY_urban.wav,urban,0.0
VfRQMc23VOU,VfRQMc23VOU_rural.wav,rural,1.0
WtM3MyVgS7I,WtM3MyVgS7I_rural.wav,rural,1.0
2kFajIJVEyM,2kFajIJVEyM_urban.wav,urban,0.0
CEJ0JMoH_Ls,CEJ0JMoH_Ls_rural.wav,rural,1.0
0IDEx5AfxqQ,0IDEx5AfxqQ_rural.wav,rural,1.0
mo5S3W5KZ7E,mo5S3W5KZ7E_urban.wav,urban,0.0
BzBVnuJczJo,BzBVnuJczJo_urban.wav,urban,0.0
BHkGGthW8no,BHkGGthW8no_rural.wav,rural,1.0
PlcYVX6VgoA,PlcYVX6VgoA_rural.wav,rural,1.0
vZDNQ9XlY3c,vZDNQ9XlY3c_rural.wav,rural,1.0
7r6Ww4BshlQ,7r6Ww4BshlQ_urban.wav,urban,0.0
EqdvUMQF8xw,EqdvUMQF8xw_urban.wav,urban,0.0
83zt9_VwTzY,83zt9_VwTzY_rural.wav,rural,1.0
cf-u2x1y_gY,cf-u2x1y_gY_urban.wav,urban,0.0
E2eSnTcg3fg,E2eSnTcg3fg_rural.wav,rural,1.0
twVfsVRcWvA,twVfsVRcWvA_rural.wav,rural,1.0
edbbiG8txJw,edbbiG8txJw_rural.wav,rural,1.0
PbKR5QK0C4M,PbKR5QK0C4M_rural.wav,rural,1.0
6WSdQhgSXPk,6WSdQhgSXPk_urban.wav,urban,0.0
QZ5DNlYnCm4,QZ5DNlYnCm4_rural.wav,rural,1.0
ZqFOKdjaZcI,ZqFOKdjaZcI_rural.wav,rural,1.0
3mGNn8JZG1s,3mGNn8JZG1s_urban.wav,urban,0.0
zO4g7or6eVA,zO4g7or6eVA_urban.wav,urban,0.0
TylSBJlSLAQ,TylSBJlSLAQ_rural.wav,rural,1.0
fIGmGRO-yRg,fIGmGRO-yRg_urban.wav,urban,0.0
QzVGf-K2heg,QzVGf-K2heg_rural.wav,rural,1.0
6oLMvQHYc-k,6oLMvQHYc-k_rural.wav,rural,1.0
DadRZzVE-zY,DadRZzVE-zY_urban.wav,urban,0.0
zzVM4aOKhQI,zzVM4aOKhQI_urban.wav,urban,0.0
T0dD8AB9p2Y,T0dD8AB9p2Y_urban.wav,urban,0.0
h10MQ7UgPLM,h10MQ7UgPLM_urban.wav,urban,0.0
d5sOEnjKeX4,d5sOEnjKeX4_rural.wav,rural,1.0
iZIlfFSpGF8,iZIlfFSpGF8_rural.wav,rural,1.0
bbTJa25mYgc,bbTJa25mYgc_rural.wav,rural,1.0
151uJ0_4ON8,151uJ0_4ON8_rural.wav,rural,1.0
wSwh5dKqn_w,wSwh5dKqn_w_rural.wav,rural,1.0
6zwuZEyaGfo,6zwuZEyaGfo_urban.wav,urban,0.0
_LrlT5-gYa4,_LrlT5-gYa4_urban.wav,urban,0.0
BYpQcmMCuKc,BYpQcmMCuKc_rural.wav,rural,1.0
0Ch4-wQJth4,0Ch4-wQJth4_urban.wav,urban,0.0
Zj91pTjN9Ps,Zj91pTjN9Ps_rural.wav,rural,1.0
9XGgJJsKD9M,9XGgJJsKD9M_urban.wav,urban,0.0
D10rigO8nYk,D10rigO8nYk_urban.wav,urban,0.0
TisrPubbIa8,TisrPubbIa8_rural.wav,rural,1.0
PjSz_FcgGKA,PjSz_FcgGKA_urban.wav,urban,0.0
faGpJ8ob6s4,faGpJ8ob6s4_rural.wav,rural,1.0
fHXragi3l-E,fHXragi3l-E_rural.wav,rural,1.0
pKIFn54icuc,pKIFn54icuc_urban.wav,urban,0.0
RZIv_FXz7Lk,RZIv_FXz7Lk_rural.wav,rural,1.0
8-Y5K0bqGbc,8-Y5K0bqGbc_urban.wav,urban,0.0
pjTZtIgt2iw,pjTZtIgt2iw_rural.wav,rural,1.0
teLb1bZkx4g,teLb1bZkx4g_rural.wav,rural,1.0
0u0SttXY-6g,0u0SttXY-6g_urban.wav,urban,0.0
uILsD3YnQnk,uILsD3YnQnk_rural.wav,rural,1.0
22rlvtV9tjY,22rlvtV9tjY_urban.wav,urban,0.0
LXSCIEOp0sc,LXSCIEOp0sc_rural.wav,rural,1.0
F6aVuiubc-A,F6aVuiubc-A_urban.wav,urban,0.0
OV23dPhwUQI,OV23dPhwUQI_rural.wav,rural,1.0
d0ABSv2iPJY,d0ABSv2iPJY_rural.wav,rural,1.0
JWgo04npU5o,JWgo04npU5o_rural.wav,rural,1.0
YyQTIj0o76E,YyQTIj0o76E_urban.wav,urban,0.0
-OmR7M08hoU,-OmR7M08hoU_rural.wav,rural,1.0
GxRcNe7FCrI,GxRcNe7FCrI_urban.wav,urban,0.0
T9JwU5qOs38,T9JwU5qOs38_urban.wav,urban,0.0
HEEmtfXCSp8,HEEmtfXCSp8_urban.wav,urban,0.0
J2viUBRrPhc,J2viUBRrPhc_urban.wav,urban,0.0
OuxR_rn293U,OuxR_rn293U_rural.wav,rural,1.0
bWiTTzhTMdE,bWiTTzhTMdE_rural.wav,rural,1.0
_FKhNWqX6BY,_FKhNWqX6BY_urban.wav,urban,0.0
nsCgmz0S5-Q,nsCgmz0S5-Q_urban.wav,urban,0.0
rT4MnrCqngU,rT4MnrCqngU_rural.wav,rural,1.0
NcwB1l6Zf7M,NcwB1l6Zf7M_urban.wav,urban,0.0
n5SX23-LMKA,n5SX23-LMKA_urban.wav,urban,0.0
QXjIYnx6Zfo,QXjIYnx6Zfo_urban.wav,urban,0.0
V-o0FpylaAg,V-o0FpylaAg_rural.wav,rural,1.0
fwfCWtpx0Vk,fwfCWtpx0Vk_urban.wav,urban,0.0
5kGjnKui2_o,5kGjnKui2_o_urban.wav,urban,0.0
XW6PZ321bSc,XW6PZ321bSc_urban.wav,urban,0.0
74yDkl98qwo,74yDkl98qwo_urban.wav,urban,0.0
CD2PPRIXb4M,CD2PPRIXb4M_rural.wav,rural,1.0
eN6PdVQkcYA,eN6PdVQkcYA_urban.wav,urban,0.0
KtldGry0G5Q,KtldGry0G5Q_rural.wav,rural,1.0
HC2EWxoXM5M,HC2EWxoXM5M_rural.wav,rural,1.0
7qrDoyfCPmU,7qrDoyfCPmU_urban.wav,urban,0.0
JVrdnOhup2Q,JVrdnOhup2Q_urban.wav,urban,0.0
GNbBLmtL--U,GNbBLmtL--U_urban.wav,urban,0.0
y-qAYszeSQM,y-qAYszeSQM_rural.wav,rural,1.0
_xQq66iS__Q,_xQq66iS__Q_rural.wav,rural,1.0
loH4yKn2i6g,loH4yKn2i6g_urban.wav,urban,0.0
ssLnCJFSCq0,ssLnCJFSCq0_urban.wav,urban,0.0
Lo5wqUhKjVU,Lo5wqUhKjVU_rural.wav,rural,1.0
5PbHD8R_g1E,5PbHD8R_g1E_urban.wav,urban,0.0
R_HmCrz-Irg,R_HmCrz-Irg_urban.wav,urban,0.0
Q9-WWxyqOOQ,Q9-WWxyqOOQ_rural.wav,rural,1.0
yiOuAU8bBuA,yiOuAU8bBuA_rural.wav,rural,1.0
Uw8akRQvgq0,Uw8akRQvgq0_urban.wav,urban,0.0
AIo_yscom3w,AIo_yscom3w_rural.wav,rural,1.0
LDhYz8A9i8o,LDhYz8A9i8o_urban.wav,urban,0.0
jb59Q4MndR0,jb59Q4MndR0_urban.wav,urban,0.0
cioLzmf5oHU,cioLzmf5oHU_rural.wav,rural,1.0
-eLHPrBqNFY,-eLHPrBqNFY_urban.wav,urban,0.0
YrvsnGw5raI,YrvsnGw5raI_rural.wav,rural,1.0
_vK-2Y2rjac,_vK-2Y2rjac_rural.wav,rural,1.0
stQTM0hmOmM,stQTM0hmOmM_rural.wav,rural,1.0
oO7oB0ZlT2E,oO7oB0ZlT2E_rural.wav,rural,1.0
lgZohJC94q0,lgZohJC94q0_urban.wav,urban,0.0
ePy6nBaT2I8,ePy6nBaT2I8_urban.wav,urban,0.0
auLek375a2Y,auLek375a2Y_rural.wav,rural,1.0
K0708VLzSZA,K0708VLzSZA_urban.wav,urban,0.0
QB5PoXhJ0CQ,QB5PoXhJ0CQ_rural.wav,rural,1.0
S04NRk-aGh8,S04NRk-aGh8_rural.wav,rural,1.0
N9s7UBmCFbc,N9s7UBmCFbc_urban.wav,urban,0.0
ztlx_dhNCnE,ztlx_dhNCnE_rural.wav,rural,1.0
S-rrkwlTw60,S-rrkwlTw60_rural.wav,rural,1.0
h0MPRdAdBLU,h0MPRdAdBLU_urban.wav,urban,0.0
S6LWci65FsA,S6LWci65FsA_rural.wav,rural,1.0
LXxwiTv93v0,LXxwiTv93v0_urban.wav,urban,0.0
YpOHMKKhHbQ,YpOHMKKhHbQ_rural.wav,rural,1.0
yOGn5orTAQI,yOGn5orTAQI_rural.wav,rural,1.0
xMxUQa6ppNM,xMxUQa6ppNM_rural.wav,rural,1.0
CZ31TcZ28fw,CZ31TcZ28fw_rural.wav,rural,1.0
IxIo1zaVcDs,IxIo1zaVcDs_urban.wav,urban,0.0
HEkeKTRYTMA,HEkeKTRYTMA_urban.wav,urban,0.0
MnvGVk_P_g4,MnvGVk_P_g4_urban.wav,urban,0.0
I4zUk7twsfc,I4zUk7twsfc_rural.wav,rural,1.0
pITQRYKP-ao,pITQRYKP-ao_urban.wav,urban,0.0
Yia3iVV8eXg,Yia3iVV8eXg_urban.wav,urban,0.0
KLpRJyyk_SA,KLpRJyyk_SA_rural.wav,rural,1.0
p3jHK_LvqDM,p3jHK_LvqDM_rural.wav,rural,1.0
cWttzqY84PA,cWttzqY84PA_rural.wav,rural,1.0
Tq98lLJs7jw,Tq98lLJs7jw_rural.wav,rural,1.0
K4WuRJRFKS8,K4WuRJRFKS8_urban.wav,urban,0.0
kTlxAFgKpzo,kTlxAFgKpzo_rural.wav,rural,1.0
qqHaqBTYOF8,qqHaqBTYOF8_urban.wav,urban,0.0
7gW2XqDvb7Y,7gW2XqDvb7Y_urban.wav,urban,0.0
swEf623kiHs,swEf623kiHs_rural.wav,rural,1.0
5rmfU0xBQ0U,5rmfU0xBQ0U_urban.wav,urban,0.0
fypXHU_5RnM,fypXHU_5RnM_rural.wav,rural,1.0
RR60nN_UO7I,RR60nN_UO7I_urban.wav,urban,0.0
dyBK1r7exrw,dyBK1r7exrw_urban.wav,urban,0.0
NSJQW8Uqbn8,NSJQW8Uqbn8_urban.wav,urban,0.0
2qqQcHcbTBU,2qqQcHcbTBU_rural.wav,rural,1.0
LnraLRKvqRk,LnraLRKvqRk_rural.wav,rural,1.0
5yqZXyTWY4U,5yqZXyTWY4U_rural.wav,rural,1.0
nq_RVfD1Vt8,nq_RVfD1Vt8_urban.wav,urban,0.0
